id,name,genre,status,score,review,publish_year,duration,link
4025,Nghịch Thiên Chí Tôn,CN Animation,Đang tiến hành,7.5,581,2021,380 Tập,https://animehay.in/thong-tin-phim/nghich-thien-chi-ton-3300.html
4025,Nghịch Thiên Chí Tôn,Tiên hiệp,Đang tiến hành,7.5,581,2021,380 Tập,https://animehay.in/thong-tin-phim/nghich-thien-chi-ton-3300.html
4025,Nghịch Thiên Chí Tôn,Trùng sinh,Đang tiến hành,7.5,581,2021,380 Tập,https://animehay.in/thong-tin-phim/nghich-thien-chi-ton-3300.html
4025,Vô Thượng Thần Đế,CN Animation,Đang tiến hành,8.0,748,2020,464 Tập,https://animehay.in/thong-tin-phim/vo-thuong-than-de-3051.html
4025,Vô Thượng Thần Đế,Tiên hiệp,Đang tiến hành,8.0,748,2020,464 Tập,https://animehay.in/thong-tin-phim/vo-thuong-than-de-3051.html
4025,Vô Thượng Thần Đế,Trùng sinh,Đang tiến hành,8.0,748,2020,464 Tập,https://animehay.in/thong-tin-phim/vo-thuong-than-de-3051.html
4025,Vô Thượng Thần Đế,Huyền ảo,Đang tiến hành,8.0,748,2020,464 Tập,https://animehay.in/thong-tin-phim/vo-thuong-than-de-3051.html
4025,Vĩnh Sinh,CN Animation,Đang tiến hành,9.2,601,2022,56 Tập,https://animehay.in/thong-tin-phim/vinh-sinh-3441.html
4025,Vĩnh Sinh,Tiên hiệp,Đang tiến hành,9.2,601,2022,56 Tập,https://animehay.in/thong-tin-phim/vinh-sinh-3441.html
4025,Vĩnh Sinh,Huyền ảo,Đang tiến hành,9.2,601,2022,56 Tập,https://animehay.in/thong-tin-phim/vinh-sinh-3441.html
4025,Vĩnh Sinh,Võ hiệp,Đang tiến hành,9.2,601,2022,56 Tập,https://animehay.in/thong-tin-phim/vinh-sinh-3441.html
4025,Bách Luyện Thành Thần,CN Animation,Đang tiến hành,8.4,641,2022,104 Tập,https://animehay.in/thong-tin-phim/bach-luyen-thanh-than-3641.html
4025,Bách Luyện Thành Thần,Kiếm hiệp,Đang tiến hành,8.4,641,2022,104 Tập,https://animehay.in/thong-tin-phim/bach-luyen-thanh-than-3641.html
4025,Bách Luyện Thành Thần,Huyền ảo,Đang tiến hành,8.4,641,2022,104 Tập,https://animehay.in/thong-tin-phim/bach-luyen-thanh-than-3641.html
4025,Bách Luyện Thành Thần,Dị giới,Đang tiến hành,8.4,641,2022,104 Tập,https://animehay.in/thong-tin-phim/bach-luyen-thanh-than-3641.html
4025,Giji Harem,Anime,Đang tiến hành,8.9,90,2024,?? Tập,https://animehay.in/thong-tin-phim/giji-harem-4094.html
4025,Giji Harem,Học đường,Đang tiến hành,8.9,90,2024,?? Tập,https://animehay.in/thong-tin-phim/giji-harem-4094.html
4025,Giji Harem,Đời thường,Đang tiến hành,8.9,90,2024,?? Tập,https://animehay.in/thong-tin-phim/giji-harem-4094.html
4025,Giji Harem,Shounen,Đang tiến hành,8.9,90,2024,?? Tập,https://animehay.in/thong-tin-phim/giji-harem-4094.html
4025,Toàn Chức Cao Thủ Phần 3,Trò chơi,Đang tiến hành,9.3,129,2024,18 Tập,https://animehay.in/thong-tin-phim/toan-chuc-cao-thu-phan-3-4080.html
4025,Toàn Chức Cao Thủ Phần 3,CN Animation,Đang tiến hành,9.3,129,2024,18 Tập,https://animehay.in/thong-tin-phim/toan-chuc-cao-thu-phan-3-4080.html
4025,Gimai Seikatsu,Anime,Đang tiến hành,9.1,127,2024,12 Tập,https://animehay.in/thong-tin-phim/gimai-seikatsu-4093.html
4025,Gimai Seikatsu,Tình cảm,Đang tiến hành,9.1,127,2024,12 Tập,https://animehay.in/thong-tin-phim/gimai-seikatsu-4093.html
4025,Thế Giới Hoàn Mỹ,CN Animation,Đang tiến hành,9.2,2505,2021,182 Tập,https://animehay.in/thong-tin-phim/the-gioi-hoan-my-3247.html
4025,Thế Giới Hoàn Mỹ,Tiên hiệp,Đang tiến hành,9.2,2505,2021,182 Tập,https://animehay.in/thong-tin-phim/the-gioi-hoan-my-3247.html
4025,Thế Giới Hoàn Mỹ,Kiếm hiệp,Đang tiến hành,9.2,2505,2021,182 Tập,https://animehay.in/thong-tin-phim/the-gioi-hoan-my-3247.html
4025,Thế Giới Hoàn Mỹ,Huyền ảo,Đang tiến hành,9.2,2505,2021,182 Tập,https://animehay.in/thong-tin-phim/the-gioi-hoan-my-3247.html
4025,Shikanoko Nokonoko Koshitantan,Anime,Đang tiến hành,8.9,104,2024,?? Tập,https://animehay.in/thong-tin-phim/shikanoko-nokonoko-koshitantan-4092.html
4025,Shikanoko Nokonoko Koshitantan,Hài hước,Đang tiến hành,8.9,104,2024,?? Tập,https://animehay.in/thong-tin-phim/shikanoko-nokonoko-koshitantan-4092.html
4025,Shikanoko Nokonoko Koshitantan,Học đường,Đang tiến hành,8.9,104,2024,?? Tập,https://animehay.in/thong-tin-phim/shikanoko-nokonoko-koshitantan-4092.html
4025,Độc Bộ Tiêu Dao,CN Animation,Đang tiến hành,7.4,661,2020,480 Tập,https://animehay.in/thong-tin-phim/doc-bo-tieu-dao-3056.html
4025,Độc Bộ Tiêu Dao,Kiếm hiệp,Đang tiến hành,7.4,661,2020,480 Tập,https://animehay.in/thong-tin-phim/doc-bo-tieu-dao-3056.html
4025,Độc Bộ Tiêu Dao,Huyền ảo,Đang tiến hành,7.4,661,2020,480 Tập,https://animehay.in/thong-tin-phim/doc-bo-tieu-dao-3056.html
4025,Độc Bộ Tiêu Dao,Xuyên không,Đang tiến hành,7.4,661,2020,480 Tập,https://animehay.in/thong-tin-phim/doc-bo-tieu-dao-3056.html
4025,Độc Bộ Tiêu Dao,Trùng sinh,Đang tiến hành,7.4,661,2020,480 Tập,https://animehay.in/thong-tin-phim/doc-bo-tieu-dao-3056.html
4025,Quyến Tư Lượng,CN Animation,Hoàn thành,9.2,379,2021,30 Tập,https://animehay.in/thong-tin-phim/quyen-tu-luong-3259.html
4025,Quyến Tư Lượng,Tiên hiệp,Hoàn thành,9.2,379,2021,30 Tập,https://animehay.in/thong-tin-phim/quyen-tu-luong-3259.html
4025,Quyến Tư Lượng,Huyền ảo,Hoàn thành,9.2,379,2021,30 Tập,https://animehay.in/thong-tin-phim/quyen-tu-luong-3259.html
4025,"""Oshi no Ko"" 2nd Season",Anime,Đang tiến hành,7.9,127,2024,13 Tập,https://animehay.in/thong-tin-phim/oshi-no-ko-2nd-season-4090.html
4025,"""Oshi no Ko"" 2nd Season",Drama,Đang tiến hành,7.9,127,2024,13 Tập,https://animehay.in/thong-tin-phim/oshi-no-ko-2nd-season-4090.html
4025,"""Oshi no Ko"" 2nd Season",Seinen,Đang tiến hành,7.9,127,2024,13 Tập,https://animehay.in/thong-tin-phim/oshi-no-ko-2nd-season-4090.html
4025,"""Oshi no Ko"" 2nd Season",Siêu nhiên,Đang tiến hành,7.9,127,2024,13 Tập,https://animehay.in/thong-tin-phim/oshi-no-ko-2nd-season-4090.html
4025,Sư Huynh À Sư Huynh,CN Animation,Đang tiến hành,9.4,767,2023,91 Tập,https://animehay.in/thong-tin-phim/su-huynh-a-su-huynh-3708.html
4025,Sư Huynh À Sư Huynh,Kiếm hiệp,Đang tiến hành,9.4,767,2023,91 Tập,https://animehay.in/thong-tin-phim/su-huynh-a-su-huynh-3708.html
4025,Sư Huynh À Sư Huynh,Huyền ảo,Đang tiến hành,9.4,767,2023,91 Tập,https://animehay.in/thong-tin-phim/su-huynh-a-su-huynh-3708.html
4025,Sư Huynh À Sư Huynh,[CNA] Hài hước,Đang tiến hành,9.4,767,2023,91 Tập,https://animehay.in/thong-tin-phim/su-huynh-a-su-huynh-3708.html
4025,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Anime,Đang tiến hành,9.6,321,2024,12 Tập,https://animehay.in/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
4025,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Hài hước,Đang tiến hành,9.6,321,2024,12 Tập,https://animehay.in/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
4025,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Tình cảm,Đang tiến hành,9.6,321,2024,12 Tập,https://animehay.in/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
4025,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Học đường,Đang tiến hành,9.6,321,2024,12 Tập,https://animehay.in/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
4025,Thần Ấn Vương Tọa,CN Animation,Đang tiến hành,8.8,1581,2022,156 Tập,https://animehay.in/thong-tin-phim/than-an-vuong-toa-3506.html
4025,Thần Ấn Vương Tọa,Huyền ảo,Đang tiến hành,8.8,1581,2022,156 Tập,https://animehay.in/thong-tin-phim/than-an-vuong-toa-3506.html
4025,Thần Ấn Vương Tọa,Dị giới,Đang tiến hành,8.8,1581,2022,156 Tập,https://animehay.in/thong-tin-phim/than-an-vuong-toa-3506.html
4025,Nguyên Tôn,Huyền ảo,Đang tiến hành,9.0,158,2024,26 Tập,https://animehay.in/thong-tin-phim/nguyen-ton-4081.html
4025,Nguyên Tôn,CN Animation,Đang tiến hành,9.0,158,2024,26 Tập,https://animehay.in/thong-tin-phim/nguyen-ton-4081.html
4025,Nguyên Tôn,Tiên hiệp,Đang tiến hành,9.0,158,2024,26 Tập,https://animehay.in/thong-tin-phim/nguyen-ton-4081.html
4025,Na Nare Hana Nare,Anime,Đang tiến hành,5.4,14,2024,?? Tập,https://animehay.in/thong-tin-phim/na-nare-hana-nare-4122.html
4025,Na Nare Hana Nare,Thể thao,Đang tiến hành,5.4,14,2024,?? Tập,https://animehay.in/thong-tin-phim/na-nare-hana-nare-4122.html
4025,Isekai Shikkaku,Anime,Đang tiến hành,8.8,70,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-shikkaku-4119.html
4025,Isekai Shikkaku,Hành động,Đang tiến hành,8.8,70,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-shikkaku-4119.html
4025,Isekai Shikkaku,Hài hước,Đang tiến hành,8.8,70,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-shikkaku-4119.html
4025,Isekai Shikkaku,Phiêu lưu,Đang tiến hành,8.8,70,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-shikkaku-4119.html
4025,Vạn Giới Độc Tôn,CN Animation,Đang tiến hành,8.1,549,2021,274 Tập,https://animehay.in/thong-tin-phim/van-gioi-doc-ton-3231.html
4025,Vạn Giới Độc Tôn,Kiếm hiệp,Đang tiến hành,8.1,549,2021,274 Tập,https://animehay.in/thong-tin-phim/van-gioi-doc-ton-3231.html
4025,Vạn Giới Độc Tôn,Huyền ảo,Đang tiến hành,8.1,549,2021,274 Tập,https://animehay.in/thong-tin-phim/van-gioi-doc-ton-3231.html
4025,Vạn Giới Độc Tôn,Dị giới,Đang tiến hành,8.1,549,2021,274 Tập,https://animehay.in/thong-tin-phim/van-gioi-doc-ton-3231.html
4025,Nhất Niệm Vĩnh Hằng,CN Animation,Đang tiến hành,9.0,2240,2020,135 Tập,https://animehay.in/thong-tin-phim/nhat-niem-vinh-hang-3084.html
4025,Nhất Niệm Vĩnh Hằng,Tiên hiệp,Đang tiến hành,9.0,2240,2020,135 Tập,https://animehay.in/thong-tin-phim/nhat-niem-vinh-hang-3084.html
4025,Nhất Niệm Vĩnh Hằng,Huyền ảo,Đang tiến hành,9.0,2240,2020,135 Tập,https://animehay.in/thong-tin-phim/nhat-niem-vinh-hang-3084.html
4025,Già Thiên,CN Animation,Đang tiến hành,8.6,1314,2023,104 Tập,https://animehay.in/thong-tin-phim/gia-thien-3787.html
4025,Già Thiên,Tiên hiệp,Đang tiến hành,8.6,1314,2023,104 Tập,https://animehay.in/thong-tin-phim/gia-thien-3787.html
4025,Già Thiên,Xuyên không,Đang tiến hành,8.6,1314,2023,104 Tập,https://animehay.in/thong-tin-phim/gia-thien-3787.html
4025,Già Thiên,Huyền ảo,Đang tiến hành,8.6,1314,2023,104 Tập,https://animehay.in/thong-tin-phim/gia-thien-3787.html
4025,Võ Thần Chúa Tể,CN Animation,Đang tiến hành,8.5,1108,2020,496 Tập,https://animehay.in/thong-tin-phim/vo-than-chua-te-3055.html
4025,Võ Thần Chúa Tể,Tiên hiệp,Đang tiến hành,8.5,1108,2020,496 Tập,https://animehay.in/thong-tin-phim/vo-than-chua-te-3055.html
4025,Võ Thần Chúa Tể,Xuyên không,Đang tiến hành,8.5,1108,2020,496 Tập,https://animehay.in/thong-tin-phim/vo-than-chua-te-3055.html
4025,Võ Thần Chúa Tể,Trùng sinh,Đang tiến hành,8.5,1108,2020,496 Tập,https://animehay.in/thong-tin-phim/vo-than-chua-te-3055.html
4025,Võ Thần Chúa Tể,Huyền ảo,Đang tiến hành,8.5,1108,2020,496 Tập,https://animehay.in/thong-tin-phim/vo-than-chua-te-3055.html
4025,Tower of God Season 2,Anime,Đang tiến hành,9.0,119,2024,?? Tập,https://animehay.in/thong-tin-phim/tower-of-god-season-2-4104.html
4025,Tower of God Season 2,Hành động,Đang tiến hành,9.0,119,2024,?? Tập,https://animehay.in/thong-tin-phim/tower-of-god-season-2-4104.html
4025,Tower of God Season 2,Bí ẩn,Đang tiến hành,9.0,119,2024,?? Tập,https://animehay.in/thong-tin-phim/tower-of-god-season-2-4104.html
4025,Tower of God Season 2,Giả tưởng,Đang tiến hành,9.0,119,2024,?? Tập,https://animehay.in/thong-tin-phim/tower-of-god-season-2-4104.html
4025,Tower of God Season 2,Drama,Đang tiến hành,9.0,119,2024,?? Tập,https://animehay.in/thong-tin-phim/tower-of-god-season-2-4104.html
4025,Tower of God Season 2,Phiêu lưu,Đang tiến hành,9.0,119,2024,?? Tập,https://animehay.in/thong-tin-phim/tower-of-god-season-2-4104.html
4025,Tiên Võ Truyện,CN Animation,Đang tiến hành,8.4,420,2023,78 Tập,https://animehay.in/thong-tin-phim/tien-vo-truyen-3723.html
4025,Tiên Võ Truyện,Tiên hiệp,Đang tiến hành,8.4,420,2023,78 Tập,https://animehay.in/thong-tin-phim/tien-vo-truyen-3723.html
4025,Tiên Võ Truyện,Huyền ảo,Đang tiến hành,8.4,420,2023,78 Tập,https://animehay.in/thong-tin-phim/tien-vo-truyen-3723.html
4025,Kinnikuman Perfect Origin Arc,Anime,Đang tiến hành,,8,2024,?? Tập,https://animehay.in/thong-tin-phim/kinnikuman-perfect-origin-arc-4114.html
4025,Kinnikuman Perfect Origin Arc,Hài hước,Đang tiến hành,,8,2024,?? Tập,https://animehay.in/thong-tin-phim/kinnikuman-perfect-origin-arc-4114.html
4025,Kinnikuman Perfect Origin Arc,Thể thao,Đang tiến hành,,8,2024,?? Tập,https://animehay.in/thong-tin-phim/kinnikuman-perfect-origin-arc-4114.html
4025,Midnight Punch,Anime,Đang tiến hành,6.2,25,2024,?? Tập,https://animehay.in/thong-tin-phim/midnight-punch-4110.html
4025,Midnight Punch,Hài hước,Đang tiến hành,6.2,25,2024,?? Tập,https://animehay.in/thong-tin-phim/midnight-punch-4110.html
4025,Midnight Punch,Đời thường,Đang tiến hành,6.2,25,2024,?? Tập,https://animehay.in/thong-tin-phim/midnight-punch-4110.html
4025,Mission: Yozakura Family,Anime,Đang tiến hành,8.5,132,2024,?? Tập,https://animehay.in/thong-tin-phim/mission-yozakura-family-4043.html
4025,Mission: Yozakura Family,Hành động,Đang tiến hành,8.5,132,2024,?? Tập,https://animehay.in/thong-tin-phim/mission-yozakura-family-4043.html
4025,Mission: Yozakura Family,Hài hước,Đang tiến hành,8.5,132,2024,?? Tập,https://animehay.in/thong-tin-phim/mission-yozakura-family-4043.html
4025,Mission: Yozakura Family,Tình cảm,Đang tiến hành,8.5,132,2024,?? Tập,https://animehay.in/thong-tin-phim/mission-yozakura-family-4043.html
4025,Mission: Yozakura Family,Siêu năng lực,Đang tiến hành,8.5,132,2024,?? Tập,https://animehay.in/thong-tin-phim/mission-yozakura-family-4043.html
4025,The Fable,Anime,Đang tiến hành,6.8,31,2024,?? Tập,https://animehay.in/thong-tin-phim/the-fable-4054.html
4025,The Fable,Hài hước,Đang tiến hành,6.8,31,2024,?? Tập,https://animehay.in/thong-tin-phim/the-fable-4054.html
4025,The Fable,Seinen,Đang tiến hành,6.8,31,2024,?? Tập,https://animehay.in/thong-tin-phim/the-fable-4054.html
4025,Thôn Phệ Tinh Không,CN Animation,Đang tiến hành,9.7,4488,2021,156 Tập,https://animehay.in/thong-tin-phim/thon-phe-tinh-khong-3397.html
4025,Thôn Phệ Tinh Không,Huyền ảo,Đang tiến hành,9.7,4488,2021,156 Tập,https://animehay.in/thong-tin-phim/thon-phe-tinh-khong-3397.html
4025,Thôn Phệ Tinh Không,Khoa huyễn,Đang tiến hành,9.7,4488,2021,156 Tập,https://animehay.in/thong-tin-phim/thon-phe-tinh-khong-3397.html
4025,Isekai Yururi Kikou: Kosodate Shinagara Boukensha Shimasu,Anime,Đang tiến hành,7.6,83,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-yururi-kikou-kosodate-shinagara-boukensha-shimasu-4109.html
4025,Isekai Yururi Kikou: Kosodate Shinagara Boukensha Shimasu,Hành động,Đang tiến hành,7.6,83,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-yururi-kikou-kosodate-shinagara-boukensha-shimasu-4109.html
4025,Isekai Yururi Kikou: Kosodate Shinagara Boukensha Shimasu,Hài hước,Đang tiến hành,7.6,83,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-yururi-kikou-kosodate-shinagara-boukensha-shimasu-4109.html
4025,Isekai Yururi Kikou: Kosodate Shinagara Boukensha Shimasu,Phiêu lưu,Đang tiến hành,7.6,83,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-yururi-kikou-kosodate-shinagara-boukensha-shimasu-4109.html
4025,Isekai Yururi Kikou: Kosodate Shinagara Boukensha Shimasu,Dị giới,Đang tiến hành,7.6,83,2024,?? Tập,https://animehay.in/thong-tin-phim/isekai-yururi-kikou-kosodate-shinagara-boukensha-shimasu-4109.html
4025,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,Anime,Đang tiến hành,7.0,42,2024,?? Tập,https://animehay.in/thong-tin-phim/vtuber-legend-how-i-went-viral-after-forgetting-to-turn-off-my-stream-4108.html
4025,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,Hài hước,Đang tiến hành,7.0,42,2024,?? Tập,https://animehay.in/thong-tin-phim/vtuber-legend-how-i-went-viral-after-forgetting-to-turn-off-my-stream-4108.html
4025,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,Tình cảm,Đang tiến hành,7.0,42,2024,?? Tập,https://animehay.in/thong-tin-phim/vtuber-legend-how-i-went-viral-after-forgetting-to-turn-off-my-stream-4108.html
4025,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,Giả tưởng,Đang tiến hành,7.0,42,2024,?? Tập,https://animehay.in/thong-tin-phim/vtuber-legend-how-i-went-viral-after-forgetting-to-turn-off-my-stream-4108.html
4025,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,Đời thường,Đang tiến hành,7.0,42,2024,?? Tập,https://animehay.in/thong-tin-phim/vtuber-legend-how-i-went-viral-after-forgetting-to-turn-off-my-stream-4108.html
4025,Fairy Tail: 100 Years Quest,Anime,Đang tiến hành,9.3,195,2024,?? Tập,https://animehay.in/thong-tin-phim/fairy-tail-100-years-quest-4103.html
4025,Fairy Tail: 100 Years Quest,Hành động,Đang tiến hành,9.3,195,2024,?? Tập,https://animehay.in/thong-tin-phim/fairy-tail-100-years-quest-4103.html
4025,Fairy Tail: 100 Years Quest,Giả tưởng,Đang tiến hành,9.3,195,2024,?? Tập,https://animehay.in/thong-tin-phim/fairy-tail-100-years-quest-4103.html
4025,Fairy Tail: 100 Years Quest,Phiêu lưu,Đang tiến hành,9.3,195,2024,?? Tập,https://animehay.in/thong-tin-phim/fairy-tail-100-years-quest-4103.html
4025,Tiên Nghịch,CN Animation,Đang tiến hành,9.3,1172,2023,76 Tập,https://animehay.in/thong-tin-phim/tien-nghich-3879.html
4025,Tiên Nghịch,Tiên hiệp,Đang tiến hành,9.3,1172,2023,76 Tập,https://animehay.in/thong-tin-phim/tien-nghich-3879.html
4025,Tiên Nghịch,Huyền ảo,Đang tiến hành,9.3,1172,2023,76 Tập,https://animehay.in/thong-tin-phim/tien-nghich-3879.html
4025,Wistoria: Wand and Sword,Anime,Đang tiến hành,9.1,188,2024,?? Tập,https://animehay.in/thong-tin-phim/wistoria-wand-and-sword-4107.html
4025,Wistoria: Wand and Sword,Hành động,Đang tiến hành,9.1,188,2024,?? Tập,https://animehay.in/thong-tin-phim/wistoria-wand-and-sword-4107.html
4025,Wistoria: Wand and Sword,Học đường,Đang tiến hành,9.1,188,2024,?? Tập,https://animehay.in/thong-tin-phim/wistoria-wand-and-sword-4107.html
4025,Wistoria: Wand and Sword,Siêu nhiên,Đang tiến hành,9.1,188,2024,?? Tập,https://animehay.in/thong-tin-phim/wistoria-wand-and-sword-4107.html
4025,Wistoria: Wand and Sword,Phiêu lưu,Đang tiến hành,9.1,188,2024,?? Tập,https://animehay.in/thong-tin-phim/wistoria-wand-and-sword-4107.html
4025,Huyễn Sủng Sư,CN Animation,Đang tiến hành,7.8,140,2024,16 Tập,https://animehay.in/thong-tin-phim/huyen-sung-su-4079.html
4025,Huyễn Sủng Sư,Huyền ảo,Đang tiến hành,7.8,140,2024,16 Tập,https://animehay.in/thong-tin-phim/huyen-sung-su-4079.html
4025,Huyễn Sủng Sư,Dị giới,Đang tiến hành,7.8,140,2024,16 Tập,https://animehay.in/thong-tin-phim/huyen-sung-su-4079.html
4025,One Piece,Anime,Đang tiến hành,9.0,16351,1999,?? Tập,https://animehay.in/thong-tin-phim/one-piece-34.html
4025,One Piece,Hành động,Đang tiến hành,9.0,16351,1999,?? Tập,https://animehay.in/thong-tin-phim/one-piece-34.html
4025,One Piece,Hài hước,Đang tiến hành,9.0,16351,1999,?? Tập,https://animehay.in/thong-tin-phim/one-piece-34.html
4025,One Piece,Phiêu lưu,Đang tiến hành,9.0,16351,1999,?? Tập,https://animehay.in/thong-tin-phim/one-piece-34.html
4025,One Piece,Shounen,Đang tiến hành,9.0,16351,1999,?? Tập,https://animehay.in/thong-tin-phim/one-piece-34.html
4025,One Piece,Drama,Đang tiến hành,9.0,16351,1999,?? Tập,https://animehay.in/thong-tin-phim/one-piece-34.html
4025,Makeine: Too Many Losing Heroines!,Anime,Đang tiến hành,8.7,60,2024,?? Tập,https://animehay.in/thong-tin-phim/makeine-too-many-losing-heroines-4117.html
4025,Makeine: Too Many Losing Heroines!,Tình cảm,Đang tiến hành,8.7,60,2024,?? Tập,https://animehay.in/thong-tin-phim/makeine-too-many-losing-heroines-4117.html
4025,Makeine: Too Many Losing Heroines!,Học đường,Đang tiến hành,8.7,60,2024,?? Tập,https://animehay.in/thong-tin-phim/makeine-too-many-losing-heroines-4117.html
4025,Makeine: Too Many Losing Heroines!,Đời thường,Đang tiến hành,8.7,60,2024,?? Tập,https://animehay.in/thong-tin-phim/makeine-too-many-losing-heroines-4117.html
4025,Kimi ni Todoke 3nd Season,Anime,Hoàn thành,,10,2024,6 Tập,https://animehay.in/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4025,Kimi ni Todoke 3nd Season,Tình cảm,Hoàn thành,,10,2024,6 Tập,https://animehay.in/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4025,Kimi ni Todoke 3nd Season,Học đường,Hoàn thành,,10,2024,6 Tập,https://animehay.in/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4025,Kimi ni Todoke 3nd Season,Đời thường,Hoàn thành,,10,2024,6 Tập,https://animehay.in/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4025,Kimi ni Todoke 3nd Season,Shoujo,Hoàn thành,,10,2024,6 Tập,https://animehay.in/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4025,SPY×FAMILY CODE: White,Anime,Hoàn thành,9.4,35,2024,110 phút,https://animehay.in/thong-tin-phim/spy-family-code-white-4126.html
4025,SPY×FAMILY CODE: White,Hành động,Hoàn thành,9.4,35,2024,110 phút,https://animehay.in/thong-tin-phim/spy-family-code-white-4126.html
4025,SPY×FAMILY CODE: White,Hài hước,Hoàn thành,9.4,35,2024,110 phút,https://animehay.in/thong-tin-phim/spy-family-code-white-4126.html
4025,SPY×FAMILY CODE: White,Đời thường,Hoàn thành,9.4,35,2024,110 phút,https://animehay.in/thong-tin-phim/spy-family-code-white-4126.html
4025,Ramen Akaneko,Anime,Đang tiến hành,,2,2024,?? Tập,https://animehay.in/thong-tin-phim/ramen-akaneko-4127.html
4025,Ramen Akaneko,Hài hước,Đang tiến hành,,2,2024,?? Tập,https://animehay.in/thong-tin-phim/ramen-akaneko-4127.html
4025,Ramen Akaneko,Shounen,Đang tiến hành,,2,2024,?? Tập,https://animehay.in/thong-tin-phim/ramen-akaneko-4127.html
4025,Koi wa Futago de Warikirenai,Anime,Đang tiến hành,6.7,26,2024,?? Tập,https://animehay.in/thong-tin-phim/koi-wa-futago-de-warikirenai-4120.html
4025,Koi wa Futago de Warikirenai,Hài hước,Đang tiến hành,6.7,26,2024,?? Tập,https://animehay.in/thong-tin-phim/koi-wa-futago-de-warikirenai-4120.html
4025,Koi wa Futago de Warikirenai,Tình cảm,Đang tiến hành,6.7,26,2024,?? Tập,https://animehay.in/thong-tin-phim/koi-wa-futago-de-warikirenai-4120.html
4025,Tensui no Sakuna-hime,Anime,Đang tiến hành,6.3,20,2024,?? Tập,https://animehay.in/thong-tin-phim/tensui-no-sakuna-hime-4101.html
4025,Tensui no Sakuna-hime,Hành động,Đang tiến hành,6.3,20,2024,?? Tập,https://animehay.in/thong-tin-phim/tensui-no-sakuna-hime-4101.html
4025,Tensui no Sakuna-hime,Siêu nhiên,Đang tiến hành,6.3,20,2024,?? Tập,https://animehay.in/thong-tin-phim/tensui-no-sakuna-hime-4101.html
4025,The Elusive Samurai,Anime,Đang tiến hành,8.3,54,2024,?? Tập,https://animehay.in/thong-tin-phim/the-elusive-samurai-4113.html
4025,The Elusive Samurai,Hành động,Đang tiến hành,8.3,54,2024,?? Tập,https://animehay.in/thong-tin-phim/the-elusive-samurai-4113.html
4025,The Elusive Samurai,Lịch sử,Đang tiến hành,8.3,54,2024,?? Tập,https://animehay.in/thong-tin-phim/the-elusive-samurai-4113.html
4025,The Elusive Samurai,Drama,Đang tiến hành,8.3,54,2024,?? Tập,https://animehay.in/thong-tin-phim/the-elusive-samurai-4113.html
4025,The Elusive Samurai,Phiêu lưu,Đang tiến hành,8.3,54,2024,?? Tập,https://animehay.in/thong-tin-phim/the-elusive-samurai-4113.html
4025,The Elusive Samurai,Samurai,Đang tiến hành,8.3,54,2024,?? Tập,https://animehay.in/thong-tin-phim/the-elusive-samurai-4113.html
4025,Atri: My Dear Moments,Anime,Đang tiến hành,7.9,28,2024,?? Tập,https://animehay.in/thong-tin-phim/atri-my-dear-moments-4116.html
4025,Atri: My Dear Moments,Tình cảm,Đang tiến hành,7.9,28,2024,?? Tập,https://animehay.in/thong-tin-phim/atri-my-dear-moments-4116.html
4025,Atri: My Dear Moments,Drama,Đang tiến hành,7.9,28,2024,?? Tập,https://animehay.in/thong-tin-phim/atri-my-dear-moments-4116.html
4025,Mob kara Hajimaru Tansaku Eiyuutan,Anime,Đang tiến hành,7.8,93,2024,?? Tập,https://animehay.in/thong-tin-phim/mob-kara-hajimaru-tansaku-eiyuutan-4102.html
